text,label
illegal construction problem near market,illegal_activities
Issue of general issue in colony,other
Facing power cut near school!!!,streetlight_electrical
Please fix general issue in colony,other
Issue of vandalism in colony,public_property_damage
WATER CLOGGING PROBLEM IN COLONY!!!,drainage_sewage
Complaint about drainage overflow on main road,drainage_sewage
Urgent issue: dog attack risk in colony,stray_animals
Facing unauthorized shops near office!!!,illegal_activities
THERE IS NO SIGNALS IN MY AREA,traffic_roadsafety
Facing sewage problem in colony!!!,drainage_sewage
Issue of water clogging near office,drainage_sewage
Facing unknown problem near school,other
Urgent issue: unknown problem near school,other
Urgent issue: trash problem on main road,garbage_waste
ISSUE OF DRAINAGE OVERFLOW NEAR OFFICE,drainage_sewage
PLEASE FIX LOW WATER PRESSURE ON MAIN ROAD,water_supply
Urgent issue: encroachment near office,illegal_activities
no water supply problem in my area,water_supply
Please fix cattle on road near hospital!!!,stray_animals
general issue is causing trouble beside park,other
FACING NO SIGNALS BESIDE PARK,traffic_roadsafety
Facing wire problem near bus stop,streetlight_electrical
STREET LIGHT NOT WORKING IS CAUSING TROUBLE IN COLONY,streetlight_electrical
ISSUE OF LOW WATER PRESSURE IN COLONY,water_supply
Complaint about trash problem near bus stop,garbage_waste
FACING ILLEGAL CONSTRUCTION ON MAIN ROAD,illegal_activities
COMPLAINT ABOUT BAD ROAD CONDITION ON MAIN ROAD,road_pothole
Urgent issue: traffic jam near market!!!,traffic_roadsafety
Facing illegal parking on main road,illegal_activities
Urgent issue: dustbin not cleared near bus stop!!!,garbage_waste
NO SIGNALS PROBLEM NEAR MARKET!!!,traffic_roadsafety
RASH DRIVING PROBLEM NEAR OFFICE,traffic_roadsafety
There is traffic jam in colony,traffic_roadsafety
Urgent issue: unauthorized shops near school,illegal_activities
dirty drainage problem near school,drainage_sewage
water issue is causing trouble near school,water_supply
DRAINAGE OVERFLOW PROBLEM IN MY AREA!!!,drainage_sewage
Urgent issue: garbage dumping near school,garbage_waste
Issue of broken bench near hospital!!!,public_property_damage
dustbin not cleared problem beside park!!!,garbage_waste
ACCIDENT RISK PROBLEM NEAR MARKET!!!,traffic_roadsafety
Please fix low water pressure beside park,water_supply
There is general issue in colony,other
road damage problem near office,road_pothole
ISSUE OF DRAINAGE OVERFLOW NEAR MARKET!!!,drainage_sewage
Urgent issue: rash driving near office,traffic_roadsafety
THERE IS LOW WATER PRESSURE NEAR MARKET,water_supply
Facing no signals near market,traffic_roadsafety
drainage overflow problem near market,drainage_sewage
Urgent issue: water shortage in my area,water_supply
Issue of cattle on road in colony,stray_animals
Issue of unknown problem near market,other
Urgent issue: unknown problem beside park!!!,other
Issue of pothole near school,road_pothole
Facing public property damage in my area,public_property_damage
Issue of pothole near bus stop,road_pothole
FACING GENERAL ISSUE IN COLONY,other
Urgent issue: encroachment on main road,illegal_activities
PLEASE FIX POTHOLE NEAR BUS STOP,road_pothole
There is garbage dumping near market,garbage_waste
URGENT ISSUE: LOW WATER PRESSURE ON MAIN ROAD!!!,water_supply
Complaint about misc issue near hospital,other
Please fix no water supply near hospital!!!,water_supply
There is stray dogs in colony,stray_animals
COMPLAINT ABOUT GENERAL ISSUE BESIDE PARK!!!,other
URGENT ISSUE: TRAFFIC JAM NEAR OFFICE,traffic_roadsafety
THERE IS GENERAL ISSUE IN MY AREA,other
Please fix dustbin not cleared in colony!!!,garbage_waste
FACING GARBAGE DUMPING NEAR SCHOOL!!!,garbage_waste
Urgent issue: road damage near office!!!,road_pothole
Complaint about low water pressure beside park!!!,water_supply
Complaint about street light not working near hospital,streetlight_electrical
Please fix unknown problem in colony,other
wire problem is causing trouble near hospital,streetlight_electrical
stray dogs is causing trouble in colony,stray_animals
dustbin not cleared is causing trouble in colony!!!,garbage_waste
FACING STRAY DOGS NEAR HOSPITAL,stray_animals
Complaint about illegal construction in colony,illegal_activities
COMPLAINT ABOUT WATER SHORTAGE ON MAIN ROAD,water_supply
trash problem is causing trouble near hospital,garbage_waste
Complaint about illegal parking on main road,illegal_activities
COMPLAINT ABOUT TRASH PROBLEM NEAR MARKET,garbage_waste
Urgent issue: water issue near school,water_supply
Urgent issue: unknown problem near school!!!,other
SEWAGE PROBLEM IS CAUSING TROUBLE NEAR OFFICE!!!,drainage_sewage
FACING GENERAL ISSUE NEAR SCHOOL!!!,other
Issue of power cut near market,streetlight_electrical
Issue of illegal construction on main road,illegal_activities
Urgent issue: unauthorized shops near bus stop!!!,illegal_activities
ISSUE OF VANDALISM IN COLONY,public_property_damage
Urgent issue: street light not working near school!!!,streetlight_electrical
Facing illegal parking beside park,illegal_activities
Complaint about encroachment near hospital!!!,illegal_activities
THERE IS TRAFFIC JAM NEAR SCHOOL!!!,traffic_roadsafety
Urgent issue: pothole beside park!!!,road_pothole
garbage dumping problem on main road,garbage_waste
Urgent issue: electric pole issue near market,streetlight_electrical
ISSUE OF ANIMAL NUISANCE NEAR SCHOOL,stray_animals
Facing pothole on main road,road_pothole
broken road is causing trouble near office!!!,road_pothole
GARBAGE DUMPING PROBLEM NEAR MARKET!!!,garbage_waste
THERE IS DIRTY DRAINAGE NEAR OFFICE,drainage_sewage
Facing pothole near school,road_pothole
Complaint about traffic jam near bus stop,traffic_roadsafety
garbage dumping is causing trouble near market,garbage_waste
FACING MISC ISSUE NEAR BUS STOP,other
GARBAGE DUMPING IS CAUSING TROUBLE BESIDE PARK,garbage_waste
Urgent issue: garbage dumping near office,garbage_waste
dustbin not cleared problem near hospital,garbage_waste
Facing electric pole issue near office,streetlight_electrical
public property damage is causing trouble near bus stop!!!,public_property_damage
Facing encroachment near market,illegal_activities
Facing sewage problem near bus stop,drainage_sewage
Facing rash driving on main road!!!,traffic_roadsafety
FACING DRAINAGE OVERFLOW BESIDE PARK,drainage_sewage
FACING CATTLE ON ROAD ON MAIN ROAD,stray_animals
Facing dirty drainage near hospital,drainage_sewage
COMPLAINT ABOUT TRAFFIC JAM NEAR SCHOOL,traffic_roadsafety
garbage dumping problem in my area,garbage_waste
Urgent issue: illegal construction near school,illegal_activities
garbage dumping problem on main road!!!,garbage_waste
Please fix dirty drainage in colony!!!,drainage_sewage
PLEASE FIX DAMAGED PARK ON MAIN ROAD,public_property_damage
Please fix damaged park in colony,public_property_damage
PLEASE FIX BROKEN ROAD NEAR OFFICE,road_pothole
animal nuisance is causing trouble in my area!!!,stray_animals
Complaint about public property damage near office,public_property_damage
broken road problem in colony,road_pothole
PLEASE FIX GENERAL ISSUE NEAR MARKET,other
There is electric pole issue near market,streetlight_electrical
animal nuisance is causing trouble in my area,stray_animals
Urgent issue: water clogging near bus stop,drainage_sewage
Complaint about broken road beside park!!!,road_pothole
Facing illegal construction near hospital!!!,illegal_activities
Facing no water supply in colony,water_supply
Urgent issue: damaged park beside park,public_property_damage
vandalism problem beside park,public_property_damage
water clogging is causing trouble near market,drainage_sewage
BROKEN BENCH PROBLEM NEAR HOSPITAL,public_property_damage
public property damage problem in colony,public_property_damage
Complaint about drainage overflow near office!!!,drainage_sewage
Issue of electric pole issue near market,streetlight_electrical
PLEASE FIX SEWAGE PROBLEM NEAR MARKET!!!,drainage_sewage
There is low water pressure near school,water_supply
Complaint about pothole near market!!!,road_pothole
THERE IS NO WATER SUPPLY NEAR SCHOOL,water_supply
There is low water pressure near hospital,water_supply
bad road condition problem near school,road_pothole
UNKNOWN PROBLEM IS CAUSING TROUBLE ON MAIN ROAD,other
UNAUTHORIZED SHOPS IS CAUSING TROUBLE NEAR HOSPITAL,illegal_activities
Facing no water supply near school!!!,water_supply
URGENT ISSUE: TRAFFIC JAM IN COLONY,traffic_roadsafety
Complaint about misc issue near school,other
COMPLAINT ABOUT WATER CLOGGING IN COLONY,drainage_sewage
There is traffic jam in my area,traffic_roadsafety
Issue of illegal parking near school,illegal_activities
URGENT ISSUE: TRAFFIC JAM NEAR OFFICE,traffic_roadsafety
Facing accident risk in my area!!!,traffic_roadsafety
Urgent issue: power cut in my area,streetlight_electrical
Urgent issue: traffic jam near school,traffic_roadsafety
street light not working is causing trouble near school,streetlight_electrical
Issue of wire problem beside park,streetlight_electrical
ISSUE OF DIRTY DRAINAGE NEAR MARKET,drainage_sewage
Please fix animal nuisance near market,stray_animals
COMPLAINT ABOUT WIRE PROBLEM NEAR MARKET,streetlight_electrical
Complaint about broken bench in my area,public_property_damage
Issue of garbage dumping near school!!!,garbage_waste
Complaint about illegal construction near bus stop,illegal_activities
FACING STREET LIGHT NOT WORKING BESIDE PARK!!!,streetlight_electrical
URGENT ISSUE: WATER ISSUE BESIDE PARK,water_supply
WIRE PROBLEM PROBLEM NEAR HOSPITAL,streetlight_electrical
Urgent issue: street light not working in my area,streetlight_electrical
road damage problem near office,road_pothole
There is traffic jam near bus stop,traffic_roadsafety
Complaint about public property damage near school,public_property_damage
Complaint about no water supply in colony!!!,water_supply
MISC ISSUE PROBLEM IN MY AREA,other
Urgent issue: accident risk near market,traffic_roadsafety
dirty drainage is causing trouble beside park,drainage_sewage
Urgent issue: general issue near hospital,other
illegal parking is causing trouble near bus stop,illegal_activities
URGENT ISSUE: TRASH PROBLEM NEAR MARKET,garbage_waste
COMPLAINT ABOUT DOG ATTACK RISK ON MAIN ROAD,stray_animals
Please fix stray dogs beside park,stray_animals
Urgent issue: street light not working in my area,streetlight_electrical
COMPLAINT ABOUT POTHOLE NEAR HOSPITAL,road_pothole
Issue of waste overflow in colony,garbage_waste
vandalism problem near hospital,public_property_damage
MISC ISSUE PROBLEM BESIDE PARK,other
URGENT ISSUE: LOW WATER PRESSURE NEAR BUS STOP,water_supply
FACING CATTLE ON ROAD ON MAIN ROAD,stray_animals
water clogging is causing trouble in colony,drainage_sewage
Please fix sewage problem in colony,drainage_sewage
Issue of water issue near office,water_supply
There is cattle on road near school,stray_animals
Issue of unknown problem beside park!!!,other
COMPLAINT ABOUT CATTLE ON ROAD IN COLONY,stray_animals
power cut problem near office!!!,streetlight_electrical
FACING BAD ROAD CONDITION NEAR MARKET,road_pothole
URGENT ISSUE: RASH DRIVING NEAR HOSPITAL,traffic_roadsafety
There is unauthorized shops in colony!!!,illegal_activities
electric pole issue problem in my area,streetlight_electrical
drainage overflow problem beside park,drainage_sewage
THERE IS DOG ATTACK RISK IN MY AREA,stray_animals
FACING DAMAGED PARK NEAR HOSPITAL,public_property_damage
Complaint about trash problem in my area,garbage_waste
rash driving is causing trouble in colony,traffic_roadsafety
PLEASE FIX BROKEN ROAD IN MY AREA,road_pothole
There is general issue in colony!!!,other
Facing general issue near school!!!,other
WATER ISSUE IS CAUSING TROUBLE IN COLONY,water_supply
Facing water clogging near school,drainage_sewage
There is traffic jam near office!!!,traffic_roadsafety
stray dogs is causing trouble near office,stray_animals
Facing traffic jam near hospital,traffic_roadsafety
Please fix broken road in my area,road_pothole
FACING NO SIGNALS BESIDE PARK,traffic_roadsafety
Facing animal nuisance beside park!!!,stray_animals
Issue of bad road condition in colony,road_pothole
traffic jam is causing trouble in colony,traffic_roadsafety
pothole problem near hospital,road_pothole
Complaint about waste overflow in my area,garbage_waste
Facing water issue in my area,water_supply
Please fix damaged park near hospital,public_property_damage
Facing unknown problem in my area!!!,other
FACING ENCROACHMENT IN COLONY!!!,illegal_activities
Issue of animal nuisance beside park!!!,stray_animals
Issue of illegal construction on main road,illegal_activities
ISSUE OF ENCROACHMENT NEAR OFFICE,illegal_activities
Issue of cattle on road near hospital!!!,stray_animals
broken bench problem beside park,public_property_damage
wire problem is causing trouble near office!!!,streetlight_electrical
sewage problem problem near school,drainage_sewage
wire problem problem near hospital,streetlight_electrical
general issue problem near market,other
Facing water issue near hospital,water_supply
low water pressure problem near school,water_supply
Issue of illegal parking near school!!!,illegal_activities
broken road is causing trouble in colony,road_pothole
Facing stray dogs in colony,stray_animals
bad road condition is causing trouble near hospital!!!,road_pothole
Urgent issue: no signals near office,traffic_roadsafety
FACING ILLEGAL CONSTRUCTION IN MY AREA,illegal_activities
Facing drainage overflow in colony,drainage_sewage
damaged park problem near hospital,public_property_damage
Facing public property damage near school,public_property_damage
bad road condition is causing trouble near market,road_pothole
BAD ROAD CONDITION PROBLEM BESIDE PARK,road_pothole
Complaint about illegal parking near office!!!,illegal_activities
There is damaged park in my area,public_property_damage
VANDALISM PROBLEM IN MY AREA,public_property_damage
illegal construction is causing trouble near bus stop,illegal_activities
FACING DOG ATTACK RISK NEAR MARKET,stray_animals
Complaint about public property damage near market,public_property_damage
URGENT ISSUE: DIRTY DRAINAGE NEAR SCHOOL!!!,drainage_sewage
Urgent issue: water shortage in colony,water_supply
dirty drainage problem in my area,drainage_sewage
Complaint about bad road condition near school,road_pothole
DOG ATTACK RISK IS CAUSING TROUBLE NEAR OFFICE,stray_animals
Facing public property damage in my area,public_property_damage
Complaint about dirty drainage near bus stop,drainage_sewage
There is power cut near market,streetlight_electrical
Facing no signals beside park,traffic_roadsafety
unknown problem is causing trouble near market,other
COMPLAINT ABOUT STREET LIGHT NOT WORKING NEAR HOSPITAL,streetlight_electrical
Urgent issue: electric pole issue near bus stop!!!,streetlight_electrical
Issue of bad road condition on main road!!!,road_pothole
Facing rash driving on main road!!!,traffic_roadsafety
PLEASE FIX POWER CUT IN MY AREA,streetlight_electrical
Urgent issue: dirty drainage near hospital!!!,drainage_sewage
URGENT ISSUE: ELECTRIC POLE ISSUE IN MY AREA,streetlight_electrical
Facing cattle on road on main road,stray_animals
There is general issue near hospital,other
ISSUE OF UNKNOWN PROBLEM NEAR HOSPITAL,other
Complaint about dustbin not cleared near bus stop!!!,garbage_waste
LOW WATER PRESSURE IS CAUSING TROUBLE NEAR SCHOOL!!!,water_supply
ANIMAL NUISANCE PROBLEM IN COLONY,stray_animals
Issue of wire problem on main road,streetlight_electrical
Facing illegal parking near office,illegal_activities
Facing general issue in colony,other
ISSUE OF DIRTY DRAINAGE IN MY AREA,drainage_sewage
COMPLAINT ABOUT PUBLIC PROPERTY DAMAGE NEAR SCHOOL,public_property_damage
THERE IS ENCROACHMENT ON MAIN ROAD,illegal_activities
Facing unauthorized shops near hospital,illegal_activities
unauthorized shops problem in colony,illegal_activities
Complaint about electric pole issue near bus stop!!!,streetlight_electrical
THERE IS WATER SHORTAGE NEAR SCHOOL,water_supply
Complaint about water shortage near school!!!,water_supply
RASH DRIVING PROBLEM NEAR HOSPITAL!!!,traffic_roadsafety
Complaint about power cut near market,streetlight_electrical
Complaint about rash driving beside park,traffic_roadsafety
unauthorized shops is causing trouble near market,illegal_activities
unauthorized shops problem near office,illegal_activities
There is wire problem near bus stop,streetlight_electrical
Issue of traffic jam near school!!!,traffic_roadsafety
PLEASE FIX ACCIDENT RISK NEAR HOSPITAL,traffic_roadsafety
Issue of unauthorized shops near school,illegal_activities
Facing wire problem near bus stop,streetlight_electrical
There is low water pressure beside park,water_supply
Urgent issue: trash problem beside park!!!,garbage_waste
There is general issue near bus stop,other
Facing dog attack risk on main road,stray_animals
Facing trash problem near office,garbage_waste
PLEASE FIX WATER ISSUE ON MAIN ROAD,water_supply
Urgent issue: animal nuisance near office,stray_animals
Urgent issue: rash driving near bus stop,traffic_roadsafety
accident risk is causing trouble near school,traffic_roadsafety
ISSUE OF LOW WATER PRESSURE NEAR BUS STOP,water_supply
Complaint about road damage near market!!!,road_pothole
URGENT ISSUE: WIRE PROBLEM NEAR MARKET,streetlight_electrical
no signals is causing trouble in colony!!!,traffic_roadsafety
Urgent issue: damaged park on main road!!!,public_property_damage
URGENT ISSUE: VANDALISM NEAR SCHOOL!!!,public_property_damage
damaged park is causing trouble near bus stop,public_property_damage
vandalism problem beside park,public_property_damage
ILLEGAL PARKING PROBLEM NEAR SCHOOL,illegal_activities
Urgent issue: broken bench near school!!!,public_property_damage
Complaint about garbage dumping near school,garbage_waste
Please fix unknown problem in my area,other
THERE IS ENCROACHMENT NEAR BUS STOP,illegal_activities
Facing street light not working near market!!!,streetlight_electrical
Urgent issue: garbage dumping in my area!!!,garbage_waste
Urgent issue: waste overflow on main road!!!,garbage_waste
unknown problem is causing trouble near hospital,other
electric pole issue problem near market!!!,streetlight_electrical
BROKEN BENCH PROBLEM IN COLONY,public_property_damage
COMPLAINT ABOUT ILLEGAL PARKING IN COLONY,illegal_activities
URGENT ISSUE: ILLEGAL CONSTRUCTION NEAR MARKET,illegal_activities
WASTE OVERFLOW IS CAUSING TROUBLE BESIDE PARK!!!,garbage_waste
COMPLAINT ABOUT POWER CUT NEAR MARKET,streetlight_electrical
There is electric pole issue near office,streetlight_electrical
broken bench is causing trouble on main road!!!,public_property_damage
There is electric pole issue near school!!!,streetlight_electrical
There is general issue in colony,other
vandalism problem in colony,public_property_damage
Complaint about vandalism near bus stop,public_property_damage
BAD ROAD CONDITION IS CAUSING TROUBLE ON MAIN ROAD,road_pothole
Issue of encroachment near school,illegal_activities
Facing rash driving on main road!!!,traffic_roadsafety
rash driving is causing trouble near school!!!,traffic_roadsafety
Urgent issue: vandalism beside park,public_property_damage
damaged park problem near school,public_property_damage
COMPLAINT ABOUT TRASH PROBLEM BESIDE PARK,garbage_waste
ISSUE OF UNKNOWN PROBLEM NEAR MARKET,other
There is rash driving in my area,traffic_roadsafety
Facing unauthorized shops near office!!!,illegal_activities
Complaint about water issue in my area!!!,water_supply
Please fix damaged park in colony,public_property_damage
dustbin not cleared problem in my area,garbage_waste
unauthorized shops problem near office,illegal_activities
THERE IS STRAY DOGS NEAR MARKET,stray_animals
Complaint about cattle on road near bus stop,stray_animals
Complaint about broken road near office,road_pothole
Issue of public property damage near hospital,public_property_damage
bad road condition problem near office!!!,road_pothole
Please fix drainage overflow in my area,drainage_sewage
Facing broken road near office,road_pothole
There is pothole beside park!!!,road_pothole
Complaint about misc issue near bus stop,other
Urgent issue: electric pole issue in colony,streetlight_electrical
COMPLAINT ABOUT UNKNOWN PROBLEM NEAR SCHOOL,other
PLEASE FIX BROKEN BENCH NEAR BUS STOP,public_property_damage
There is dirty drainage beside park,drainage_sewage
Complaint about power cut near school,streetlight_electrical
Issue of public property damage on main road,public_property_damage
Issue of broken bench near school!!!,public_property_damage
Complaint about drainage overflow on main road,drainage_sewage
FACING NO SIGNALS NEAR MARKET,traffic_roadsafety
Facing illegal construction in my area!!!,illegal_activities
Issue of waste overflow beside park,garbage_waste
PLEASE FIX WIRE PROBLEM NEAR BUS STOP,streetlight_electrical
Please fix animal nuisance beside park,stray_animals
ROAD DAMAGE PROBLEM IN COLONY,road_pothole
There is vandalism in colony!!!,public_property_damage
ISSUE OF VANDALISM NEAR OFFICE,public_property_damage
Facing waste overflow near hospital!!!,garbage_waste
Urgent issue: waste overflow near office,garbage_waste
Please fix unknown problem near bus stop!!!,other
Issue of dustbin not cleared near bus stop!!!,garbage_waste
Facing waste overflow in colony,garbage_waste
traffic jam problem near hospital!!!,traffic_roadsafety
Facing garbage dumping near bus stop!!!,garbage_waste
COMPLAINT ABOUT WATER ISSUE ON MAIN ROAD!!!,water_supply
Please fix power cut beside park,streetlight_electrical
PLEASE FIX POWER CUT IN COLONY,streetlight_electrical
There is sewage problem near bus stop,drainage_sewage
Please fix general issue near school!!!,other
PLEASE FIX WIRE PROBLEM NEAR SCHOOL,streetlight_electrical
Facing misc issue beside park,other
Urgent issue: broken bench near office!!!,public_property_damage
ISSUE OF VANDALISM BESIDE PARK!!!,public_property_damage
Please fix pothole near office,road_pothole
Issue of stray dogs near school!!!,stray_animals
Urgent issue: rash driving near market,traffic_roadsafety
Urgent issue: cattle on road in colony,stray_animals
There is bad road condition near bus stop,road_pothole
Complaint about electric pole issue near hospital,streetlight_electrical
public property damage problem near school,public_property_damage
URGENT ISSUE: DUSTBIN NOT CLEARED NEAR SCHOOL!!!,garbage_waste
DAMAGED PARK PROBLEM BESIDE PARK,public_property_damage
stray dogs problem near hospital,stray_animals
Complaint about no water supply near market,water_supply
There is drainage overflow beside park,drainage_sewage
Issue of drainage overflow on main road!!!,drainage_sewage
Complaint about dog attack risk near hospital!!!,stray_animals
There is stray dogs on main road,stray_animals
Please fix water shortage in my area,water_supply
water clogging is causing trouble in my area,drainage_sewage
TRASH PROBLEM PROBLEM IN COLONY,garbage_waste
Please fix rash driving near hospital!!!,traffic_roadsafety
FACING ACCIDENT RISK NEAR SCHOOL,traffic_roadsafety
dirty drainage problem near hospital,drainage_sewage
broken road is causing trouble near office!!!,road_pothole
Issue of unauthorized shops near school!!!,illegal_activities
road damage is causing trouble near school!!!,road_pothole
POWER CUT PROBLEM BESIDE PARK,streetlight_electrical
NO WATER SUPPLY IS CAUSING TROUBLE NEAR SCHOOL,water_supply
URGENT ISSUE: ENCROACHMENT ON MAIN ROAD,illegal_activities
ISSUE OF SEWAGE PROBLEM NEAR HOSPITAL!!!,drainage_sewage
water clogging problem on main road,drainage_sewage
Please fix unknown problem near market,other
URGENT ISSUE: LOW WATER PRESSURE IN COLONY,water_supply
Urgent issue: animal nuisance near office!!!,stray_animals
waste overflow is causing trouble near hospital!!!,garbage_waste
THERE IS POTHOLE ON MAIN ROAD,road_pothole
Please fix sewage problem in my area!!!,drainage_sewage
Issue of low water pressure in my area,water_supply
Complaint about road damage near school,road_pothole
Please fix street light not working beside park!!!,streetlight_electrical
LOW WATER PRESSURE IS CAUSING TROUBLE IN COLONY,water_supply
Please fix animal nuisance near hospital,stray_animals
COMPLAINT ABOUT BROKEN BENCH IN MY AREA,public_property_damage
Complaint about water issue beside park!!!,water_supply
Please fix broken road near office,road_pothole
FACING WATER CLOGGING NEAR MARKET!!!,drainage_sewage
Issue of dog attack risk near bus stop,stray_animals
Urgent issue: general issue near bus stop,other
dog attack risk is causing trouble on main road!!!,stray_animals
Please fix illegal construction near hospital!!!,illegal_activities
There is water issue on main road,water_supply
sewage problem problem near hospital,drainage_sewage
There is road damage near hospital,road_pothole
water clogging is causing trouble near bus stop,drainage_sewage
PLEASE FIX WATER ISSUE NEAR MARKET,water_supply
Complaint about dustbin not cleared on main road,garbage_waste
Facing illegal construction in colony,illegal_activities
Please fix animal nuisance in my area!!!,stray_animals
Urgent issue: road damage near bus stop,road_pothole
Urgent issue: broken bench near bus stop!!!,public_property_damage
Please fix broken road near market,road_pothole
Please fix damaged park in my area,public_property_damage
Urgent issue: rash driving near hospital,traffic_roadsafety
PLEASE FIX ACCIDENT RISK BESIDE PARK,traffic_roadsafety
ISSUE OF WATER CLOGGING IN MY AREA!!!,drainage_sewage
Urgent issue: animal nuisance on main road!!!,stray_animals
drainage overflow is causing trouble near market,drainage_sewage
Facing dustbin not cleared near bus stop!!!,garbage_waste
PLEASE FIX WATER SHORTAGE IN COLONY,water_supply
PLEASE FIX WATER SHORTAGE IN MY AREA,water_supply
VANDALISM IS CAUSING TROUBLE NEAR BUS STOP,public_property_damage
Facing illegal parking near bus stop,illegal_activities
Urgent issue: broken road near school,road_pothole
THERE IS VANDALISM BESIDE PARK!!!,public_property_damage
general issue problem near hospital,other
ISSUE OF ROAD DAMAGE NEAR MARKET,road_pothole
There is bad road condition on main road,road_pothole
There is misc issue near school!!!,other
broken bench problem near school!!!,public_property_damage
no water supply problem beside park,water_supply
There is sewage problem on main road!!!,drainage_sewage
Issue of vandalism near hospital!!!,public_property_damage
Urgent issue: pothole near hospital!!!,road_pothole
RASH DRIVING IS CAUSING TROUBLE BESIDE PARK,traffic_roadsafety
There is drainage overflow near school,drainage_sewage
Facing pothole in colony,road_pothole
THERE IS WASTE OVERFLOW NEAR SCHOOL!!!,garbage_waste
Urgent issue: traffic jam on main road,traffic_roadsafety
There is electric pole issue on main road,streetlight_electrical
Urgent issue: road damage beside park,road_pothole
Complaint about dustbin not cleared near hospital,garbage_waste
street light not working problem near school,streetlight_electrical
Please fix drainage overflow in colony,drainage_sewage
FACING ILLEGAL CONSTRUCTION NEAR SCHOOL!!!,illegal_activities
Facing stray dogs on main road!!!,stray_animals
Complaint about traffic jam near market,traffic_roadsafety
Issue of animal nuisance beside park,stray_animals
dirty drainage problem near office,drainage_sewage
PUBLIC PROPERTY DAMAGE PROBLEM NEAR MARKET,public_property_damage
There is general issue near market!!!,other
There is drainage overflow on main road,drainage_sewage
DOG ATTACK RISK PROBLEM IN MY AREA,stray_animals
bad road condition is causing trouble near market,road_pothole
Complaint about drainage overflow near school,drainage_sewage
Complaint about damaged park near hospital!!!,public_property_damage
Please fix unauthorized shops near market,illegal_activities
Facing no signals near office,traffic_roadsafety
cattle on road is causing trouble in my area,stray_animals
COMPLAINT ABOUT STRAY DOGS NEAR BUS STOP!!!,stray_animals
Please fix cattle on road beside park!!!,stray_animals
Facing illegal construction near school!!!,illegal_activities
There is trash problem near bus stop,garbage_waste
ENCROACHMENT IS CAUSING TROUBLE NEAR OFFICE,illegal_activities
Complaint about animal nuisance near hospital!!!,stray_animals
THERE IS ELECTRIC POLE ISSUE NEAR BUS STOP,streetlight_electrical
Please fix unauthorized shops on main road,illegal_activities
unknown problem is causing trouble beside park!!!,other
Please fix sewage problem near market,drainage_sewage
PLEASE FIX ACCIDENT RISK NEAR MARKET,traffic_roadsafety
Please fix low water pressure near market!!!,water_supply
FACING ENCROACHMENT NEAR SCHOOL!!!,illegal_activities
dirty drainage is causing trouble near bus stop!!!,drainage_sewage
There is dog attack risk near office!!!,stray_animals
Please fix road damage near market,road_pothole
Facing public property damage in my area,public_property_damage
LOW WATER PRESSURE PROBLEM NEAR HOSPITAL,water_supply
electric pole issue problem on main road!!!,streetlight_electrical
Issue of vandalism near hospital!!!,public_property_damage
Urgent issue: trash problem near bus stop,garbage_waste
waste overflow is causing trouble near bus stop,garbage_waste
COMPLAINT ABOUT ACCIDENT RISK ON MAIN ROAD!!!,traffic_roadsafety
Urgent issue: road damage in colony,road_pothole
THERE IS STRAY DOGS IN MY AREA,stray_animals
Facing encroachment near bus stop!!!,illegal_activities
Complaint about sewage problem near school,drainage_sewage
Complaint about electric pole issue on main road!!!,streetlight_electrical
Issue of broken road in colony!!!,road_pothole
Urgent issue: dog attack risk in my area!!!,stray_animals
WATER CLOGGING PROBLEM NEAR HOSPITAL,drainage_sewage
Please fix bad road condition beside park,road_pothole
Issue of animal nuisance on main road,stray_animals
Issue of no water supply near market,water_supply
Facing drainage overflow near hospital,drainage_sewage
Complaint about accident risk in my area,traffic_roadsafety
water shortage is causing trouble on main road,water_supply
broken bench is causing trouble beside park,public_property_damage
FACING UNAUTHORIZED SHOPS NEAR SCHOOL,illegal_activities
street light not working problem on main road,streetlight_electrical
PLEASE FIX DAMAGED PARK BESIDE PARK,public_property_damage
UNKNOWN PROBLEM IS CAUSING TROUBLE NEAR BUS STOP,other
animal nuisance problem on main road!!!,stray_animals
Issue of no water supply near market!!!,water_supply
ISSUE OF STRAY DOGS BESIDE PARK,stray_animals
There is garbage dumping near school,garbage_waste
Issue of pothole near bus stop,road_pothole
Please fix general issue near school!!!,other
Urgent issue: cattle on road in colony,stray_animals
COMPLAINT ABOUT ANIMAL NUISANCE BESIDE PARK!!!,stray_animals
FACING ANIMAL NUISANCE NEAR HOSPITAL,stray_animals
ISSUE OF NO WATER SUPPLY NEAR OFFICE!!!,water_supply
UNKNOWN PROBLEM PROBLEM NEAR BUS STOP,other
Please fix pothole near market,road_pothole
Please fix broken bench on main road!!!,public_property_damage
PLEASE FIX CATTLE ON ROAD NEAR BUS STOP,stray_animals
power cut problem near office,streetlight_electrical
Complaint about accident risk beside park!!!,traffic_roadsafety
general issue problem near school,other
low water pressure problem in my area,water_supply
Facing pothole near bus stop!!!,road_pothole
FACING ANIMAL NUISANCE NEAR MARKET,stray_animals
FACING GENERAL ISSUE NEAR HOSPITAL,other
There is wire problem on main road,streetlight_electrical
public property damage problem in my area,public_property_damage
There is bad road condition near market,road_pothole
DRAINAGE OVERFLOW PROBLEM ON MAIN ROAD!!!,drainage_sewage
Facing illegal parking near bus stop!!!,illegal_activities
illegal construction is causing trouble on main road!!!,illegal_activities
